x,y,region,boundary_flag
0.1783719450017251,0.2248150786429876,1.0,1.0
0.1778584173579705,0.2231461162494664,1.0,1.0
0.1783398476874794,0.2207389646019216,1.0,1.0
0.1775374638049644,0.2202575342724126,1.0,1.0
0.1770560334754556,0.2181713361778738,1.0,1.0
0.1785003244639825,0.2162456148598378,1.0,1.0
0.1778584173579705,0.212875602553275,1.0,1.0
0.1764141263694436,0.2091846366937063,1.0,1.0
0.1746488818279106,0.2059751011636464,1.0,1.0
0.1740069747218987,0.2035679495161016,1.0,1.0
0.1725626837333718,0.2005188907625448,1.0,1.0
0.1725626837333718,0.1989141229975149,1.0,1.0
0.1682298107677911,0.1995560301035269,1.0,1.0
0.1645388449082222,0.1997165068800299,1.0,1.0
0.1611688326016595,0.1997165068800299,1.0,1.0
0.1582802506246057,0.1985931694445089,1.0,1.0
0.1570927222336154,0.1980154569669882,1.0,1.0
0.1562903383511004,0.2002621318380301,1.0,1.0
0.1545250938095676,0.2029902370385809,1.0,1.0
0.1564508151276034,0.2057183422391317,1.0,1.0
0.1582160596691363,0.2076440635571677,1.0,1.0
0.1590184435516513,0.2110140758637304,1.0,1.0
0.1604627345401782,0.2137421810642813,1.0,1.0
0.163511793293735,0.2132607507347723,1.0,1.0
0.1652770378352679,0.2153469488293111,1.0,1.0
0.1665608520472918,0.217914577253359,1.0,1.0
0.1691284804713396,0.2191983914653829,1.0,1.0
0.1720170624483935,0.2191983914653829,1.0,1.0
0.1755475515314593,0.2174331469238501,1.0,1.0
0.1760289818609683,0.2200007753478979,1.0,1.0
0.1742637373194354,0.2196798217948919,1.0,1.0
0.1723380160013995,0.2224079269954427,1.0,1.0
0.1697703875773517,0.2254569857489995,1.0,1.0
0.1672027591533038,0.2238522179839697,1.0,1.0
0.1638327468467409,0.2208031592304128,1.0,1.0
0.1594998738811603,0.2222474502189397,1.0,1.0
0.1545250938095676,0.2238522179839697,1.0,1.0
0.1485874530789569,0.2256174625255026,1.0,1.0
0.1463407782079151,0.2235312644309637,1.0,1.0
0.1442545801133761,0.2211241127834188,1.0,1.0
0.1428102891248493,0.2190379146888799,1.0,1.0
0.1397612303712924,0.217593623700353,1.0,1.0
0.1383169393827655,0.2236917412074667,1.0,1.0
0.1357493109587177,0.2248150786429876,1.0,1.0
0.1351074038527057,0.2262593696315145,1.0,1.0
0.1335026360876758,0.2243336483134786,1.0,1.0
0.1320583450991489,0.2249755554194906,1.0,1.0
0.130453577334119,0.2249755554194906,1.0,1.0
0.1298116702281071,0.2256174625255026,1.0,1.0
0.130453577334119,0.2307527193735983,1.0,1.0
0.1293302398985981,0.2302712890440893,1.0,1.0
0.1290092863455921,0.2270617535140295,1.0,1.0
0.1267626114745502,0.2302712890440893,1.0,1.0
0.1288488095690891,0.2252965089724966,1.0,1.0
0.131255961216634,0.2227288805484487,1.0,1.0
0.1294907166751011,0.2216055431129278,1.0,1.0
0.1274045185805622,0.2230498341014547,1.0,1.0
0.1248368901565143,0.2243336483134786,1.0,1.0
0.1237135527209934,0.2236917412074667,1.0,1.0
0.1229111688384785,0.2219264966659338,1.0,1.0
0.1245159366035084,0.2211241127834188,1.0,1.0
0.1248368901565143,0.218075054029862,1.0,1.0
0.1251578437095203,0.2159888559353231,1.0,1.0
0.1274045185805622,0.2159888559353231,1.0,1.0
0.1291697631220951,0.2153469488293111,1.0,1.0
0.1274045185805622,0.2132607507347723,1.0,1.0
0.1251578437095203,0.2116559829697424,1.0,1.0
0.1233925991679874,0.2132607507347723,1.0,1.0
0.1235530759444904,0.2070021564511557,1.0,1.0
0.1203435404144306,0.2082859706631796,1.0,1.0
0.1171340048843708,0.2081254938866766,1.0,1.0
0.1153687603428379,0.2050764351331198,1.0,1.0
0.114566376460323,0.2026692834855749,1.0,1.0
0.1094311196122272,0.2044345280271078,1.0,1.0
0.1065425376351734,0.2023483299325689,1.0,1.0
0.1046168163171376,0.2004226086145331,1.0,1.0
0.1018887111165866,0.1978549801904852,1.0,1.0
0.1004444201280598,0.1994597479555151,1.0,1.0
0.097234884598,0.1994597479555151,1.0,1.0
0.0946672561739521,0.1994597479555151,1.0,1.0
0.0961115471624791,0.20186689960306,1.0,1.0
0.0945067793974492,0.2058788190156348,1.0,1.0
0.0937043955149342,0.2092488313221975,1.0,1.0
0.0951486865034611,0.2094093080987005,1.0,1.0
0.0957905936094731,0.2124583668522573,1.0,1.0
0.0933834419619282,0.2108535990872274,1.0,1.0
0.0906553367613774,0.2111745526402334,1.0,1.0
0.0890505689963475,0.2084464474396826,1.0,1.0
0.0866113221771531,0.2057183422391317,1.0,1.0
0.0854879847416322,0.202508806709072,1.0,1.0
0.0870927525066621,0.1983364105199942,1.0,1.0
0.0903022880367219,0.1981759337434912,1.0,1.0
0.0914256254722428,0.1951268749899344,1.0,1.0
0.0927094396842668,0.1925592465658865,1.0,1.0
0.0976842197558595,0.1883868503768088,1.0,1.0
0.1020170927214402,0.1914359091303656,1.0,1.0
0.1089175941110688,0.1874239897177908,1.0,1.0
0.1179042935952363,0.1871030361647848,1.0,1.0
0.123039550443332,0.1911149555773596,1.0,1.0
0.1288167143974396,0.1940035375544135,1.0,1.0
0.1339519712455353,0.1970525963079703,1.0,1.0
0.1349148319045532,0.2031507138150839,1.0,1.0
0.139247704870134,0.2001016550615271,1.0,1.0
0.1429386707297028,0.201224992497048,1.0,1.0
0.1447039152712357,0.2036321441445929,1.0,1.0
0.1480739275777985,0.2031507138150839,1.0,1.0
0.1530854875564468,0.2025696548064776,1.0,1.0
0.15522517790982,0.2006439334884418,1.0,1.0
0.1559740695335007,0.198076305064394,1.0,1.0
0.1482069896328659,0.1920637673356351,1.0,1.0
0.1379364759366745,0.1855377117578468,1.0,1.0
0.1324802655355728,0.1811513465334318,1.0,1.0
0.1283078693464951,0.1778348264857033,1.0,1.0
0.1262751635107905,0.1741973528849688,1.0,1.0
0.1224879122383016,0.1692974698115243,1.0,1.0
0.1187434541198985,0.1608456929157002,1.0,1.0
0.1170317018371999,0.1548545599262552,1.0,1.0
0.1144640734131521,0.1476651925031411,1.0,1.0
0.1131802592011282,0.1404972298193409,1.0,1.0
0.1118964449891043,0.1343991123122272,1.0,1.0
0.1105056462594117,0.1284079793227822,1.0,1.0
0.1076170642823579,0.130290904221824,1.0,1.0
0.1028027609872681,0.130290904221824,1.0,1.0
0.0982024267275157,0.1255835854444029,1.0,1.0
0.0958487673388052,0.1202343595609699,1.0,1.0
0.0945649531267812,0.1153130717482115,1.0,1.0
0.093388123432426,0.1106057529707905,1.0,1.0
0.0922112937380708,0.1067543103347187,1.0,1.0
0.093388123432426,0.1024749296279723,1.0,1.0
0.0964906744448172,0.0978531906289061,1.0,1.0
0.1010910087045696,0.0969973144875568,1.0,1.0
0.1034446680932801,0.0978531906289061,1.0,1.0
0.1046214977876354,0.0962484228638762,1.0,1.0
0.1062262655526653,0.0944296860635089,1.0,1.0
0.1064402345880026,0.0911131660157805,1.0,1.0
0.105691342964322,0.0892944292154132,1.0,1.0
0.1072961107293518,0.0873687078973774,1.0,1.0
0.110077708188737,0.0855499710970102,1.0,1.0
0.1147850269661581,0.0862988627206907,1.0,1.0
0.1194923457435791,0.0861918782030221,1.0,1.0
0.1225948967559702,0.0860848936853534,1.0,1.0
0.1255904632506928,0.0845871104379922,1.0,1.0
0.12740920005106,0.0835172652613056,1.0,1.0
0.1298698439574392,0.0788099464838846,1.0,1.0
0.1315815962401378,0.0751724728831501,1.0,1.0
0.1344701782171916,0.0732467515651142,1.0,1.0
0.1367168530882334,0.0713210302470783,1.0,1.0
0.1374657447119141,0.0692883244113737,1.0,1.0
0.1419590944539978,0.0672556185756692,1.0,1.0
0.1449546609487203,0.0698232469997171,1.0,1.0
0.1459175216077382,0.0666137114696573,1.0,1.0
0.1484851500317861,0.0638321140102721,1.0,1.0
0.1521226236325205,0.0622273462452422,1.0,1.0
0.1558670817509236,0.0612644855862243,1.0,1.0
0.1585844878467259,0.0595527333035257,1.0,1.0
0.1605102091647618,0.0567711358441405,1.0,1.0
0.1621149769297917,0.053775569349418,1.0,1.0
0.1653245124598514,0.0543104919377613,1.0,1.0
0.1681061099192367,0.0524917551373941,1.0,1.0
0.1707807228609532,0.0507800028546955,1.0,1.0
0.173348351285001,0.0486403125013224,1.0,1.0
0.1740972429086817,0.0467145911832865,1.0,1.0
0.1744181964616876,0.0441469627592386,1.0,1.0
0.1720645370729771,0.0415793343351907,1.0,1.0
0.173990258391013,0.0404025046408355,1.0,1.0
0.1765578868150609,0.0392256749464802,1.0,1.0
0.1745251809793563,0.0364440774870951,1.0,1.0
0.1767718558503982,0.0345183561690592,1.0,1.0
0.179339484274446,0.0332345419570352,1.0,1.0
0.1819071126984938,0.032378665815686,1.0,1.0
0.1834048959458551,0.0310948516036621,1.0,1.0
0.1824420352868372,0.0299180219093068,1.0,1.0
0.1836188649811924,0.0280992851089396,1.0,1.0
0.185009663710885,0.027029439932253,1.0,1.0
0.1870423695465896,0.0275643625205963,1.0,1.0
0.1896099979706374,0.0283132541442769,1.0,1.0
0.1897169824883061,0.0246757805435425,1.0,1.0
0.1939963631950525,0.0242478424728678,1.0,1.0
0.1942103322303898,0.0225360901901692,1.0,1.0
0.1973128832427809,0.020396399836796,1.0,1.0
0.2003084497375033,0.0217871985664886,1.0,1.0
0.2004154342551721,0.0197544927307841,1.0,1.0
0.1994525735961541,0.0183636940010915,1.0,1.0
0.2068345053152917,0.0111957313172913,1.0,1.0
0.2108999169867008,0.0106608087289479,1.0,1.0
0.2120553550013758,0.0112171491162386,1.0,1.0
0.2140880608370803,0.0126079478459311,1.0,1.0
0.2149439369784296,0.015175576269979,1.0,1.0
0.2184744260614954,0.015175576269979,1.0,1.0
0.2194372867205133,0.0133568394696118,1.0,1.0
0.2232887293565851,0.0115381026692446,1.0,1.0
0.2266052494043135,0.010147303939552,1.0,1.0
0.2273541410279941,0.0107892110455639,1.0,1.0
0.2231817448389164,0.0134638239872805,1.0,1.0
0.2204001473795312,0.014854622716973,1.0,1.0
0.2183674415438267,0.016138436928997,1.0,1.0
0.2218979306268925,0.0177432046940269,1.0,1.0
0.2252144506746209,0.0177432046940269,1.0,1.0
0.2286379552400181,0.0173152666233522,1.0,1.0
0.2301357384873793,0.0212736937770926,1.0,1.0
0.2334522585351078,0.0237343376834718,1.0,1.0
0.2371967166535109,0.0238413222011405,1.0,1.0
0.2373037011711795,0.0246971983424897,1.0,1.0
0.2386944999008722,0.0248041828601584,1.0,1.0
0.240299267665902,0.0237343376834718,1.0,1.0
0.2424389580192752,0.0245902138248211,1.0,1.0
0.2432948341606245,0.0245902138248211,1.0,1.0
0.2445786483726484,0.0224505234714479,1.0,1.0
0.2489650135970635,0.0225575079891166,1.0,1.0
0.252602487197798,0.0257670435191764,1.0,1.0
0.2551701156218458,0.0292975326022421,1.0,1.0
0.2545282085158339,0.0355026346270245,1.0,1.0
0.2537793168921533,0.0407448759927888,1.0,1.0
0.2650126912473626,0.0462010863938905,1.0,1.0
0.2645847531766879,0.0483407767472637,1.0,1.0
0.2585936201872429,0.0549738168427206,1.0,1.0
0.2575237750105564,0.0543319097367087,1.0,1.0
0.2572028214575504,0.0550808013603893,1.0,1.0
0.258272666634237,0.0564716000900819,1.0,1.0
0.2640498305883447,0.0636395627738821,1.0,1.0
0.2657615828710432,0.0682398970336345,1.0,1.0
0.2674733351537418,0.0742310300230795,1.0,1.0
0.2713033730504997,0.0789383488005005,1.0,1.0
0.2740849705098849,0.0866412340726441,1.0,1.0
0.2747268776158968,0.0917764909207397,1.0,1.0
0.2829646854763837,0.09894445360454,1.0,1.0
